9100185072;16573091000194;202305;12520203;76678;1099604
9100185153;50528537000105;202305;12520203;77330;6202300
9100185234;50528656000150;202305;12520203;75132;4930202
9100185315;50528818000150;202305;11011112;76910;4751201
9100185404;42315231000134;202305;11011112;74250;4781400
9100185587;79563730003761;202305;11011112;75353;4782201
9100185668;25135545000306;202305;12520203;08702;1629301
9100185749;50529468000146;202305;12520203;75353;1813001
9100185820;50529539000100;202305;11011112;75353;5211701
9100185900;77977643000114;202305;12520203;78875;5510801
9100186044;17109432000642;202305;11011112;75353;4663000
9100186125;50529712000170;202305;12520203;75353;4754702
9100186206;50529735000185;202305;12520203;74357;4399103
9100186397;50529736000120;202305;12520203;74071;4930202
9100186478;50286722000122;202306;11011112;77518;4930202
9100186559;50530363000107;202305;12520203;74934;4789004
9100186630;19442669000161;202305;12520203;77771;5229002
9100186710;50530506000180;202305;12520203;74071;4723700
9100186800;08718463000286;202305;11011112;78859;5510801
9100186982;48765984000128;202305;12520203;77771;4213800
9100187016;50530611000110;202305;12520203;76910;4729602
9100187105;50530700000166;202305;12520203;75892;4754701
9100187288;50530696000136;202305;11011112;75639;5510801
9100187369;35464123000168;202305;12520203;76678;4322302
9100187440;11284844000128;202305;12520203;75892;4664800
9100187520;07266381000102;202305;12520203;77771;4761002
9100187601;01723084000154;202305;11011112;75353;4646001
9100187792;10651813000367;202305;12520203;75078;4784900
9100187954;50531539000145;202305;12520203;76678;4782202
9100188098;50531688000104;202305;11011112;76953;4644301
9100188179;07287169000113;202305;12520203;75353;1813001
9100188250;32833441000403;202305;11011112;76635;4744099
9100188330;46159259000180;202305;12520203;76910;4757100
9100188411;50532158000180;202305;12520203;77771;5611201
9100188500;45708696000143;202305;12520203;75353;4761001
9100188683;17682442000168;202304;12560203;74632;4639701
9100188764;50532297000104;202305;12520203;76910;4772500
9100188845;50532329000171;202305;11011112;54534;4729699
9100188926;50532355000108;202305;12520203;74934;4744001
9100189060;29981544000163;202305;11011112;75353;4221903
9100189140;50532469000140;202305;11011112;75353;4511102
9100189221;50532493000189;202305;12520203;76910;4781400
9100189302;50532537000170;202305;12520203;74411;5611204
9100189493;02016078000120;202305;11011112;75353;4679699
9100189574;50532622000139;202305;12520203;74071;4721102
9100189655;36933251000176;202305;11011112;74713;4711302
9100189736;45095582000175;202305;12520203;78590;4712100
9100189817;50532736000189;202305;12520203;78255;0115600
9100189906;50532824000180;202305;12520203;99830;4313400
9100190076;50533036000109;202305;11011112;75639;4681803
9100190157;28987273000190;202305;11011112;79537;4930202
9100190238;49847608000145;202304;12560203;76910;4637106
9100190319;40669620000132;202305;12520203;75477;4724500
9100190408;50533498000126;202305;12520203;74934;4763602
9100190580;15414015000335;202305;12520203;77356;4751201
9100190661;41587386000167;202305;12520203;75639;2542000
9100190742;50533723000124;202305;11011112;75353;4722902
9100190823;50533718000111;202305;12520203;77771;4781400
9100190904;01364459000137;202305;12520203;79715;4921302
9100191048;50533931000123;202305;12520203;76490;4744005
9100191129;46990178000128;202305;12520203;75353;4930204
9100191200;46074665000140;202305;12520203;99830;4530703
9100191390;50530116000100;202305;11011112;76910;6209100
9100191471;30895309000158;202305;12520203;79359;5510803
9100191552;13566271004733;202305;11011112;75353;4781400
9100191633;50534368000108;202305;12520203;75353;4721104
9100191714;38125721000109;202305;12520203;75353;4530703
9100191803;38261057000117;202305;12520203;79537;4930202
9100191986;16577684000129;202305;12520203;75353;6209100
9100192010;50534553000100;202305;12520203;75655;5229002
9100192109;50534722000102;202305;11011112;74934;4930202
9100192281;06201506000145;202305;12520203;77771;2825900
9100192362;50534824000110;202305;11011112;75256;4723700
9100192443;50534830000177;202305;11011112;79278;5611203
9100192524;28555262000131;202305;12520203;75256;4541206
9100192605;50534941000183;202305;12520203;75213;4120400
9100192796;50534989000191;202305;12520203;77518;4774100
9100192877;50535190000110;202305;11011112;99830;4211101
9100192958;24247195000137;202305;12520203;76350;4753900
9100193091;27847997000176;202305;11011112;75353;4744001
9100193172;50535420000140;202305;12520203;76171;4530703
9100193253;41339701000137;202305;12520203;74934;4729699
9100193334;35303139006634;202305;11011112;75639;4781400
9100193415;11327808000102;202305;11011112;75639;5611201
9100193504;50536236000115;202305;12520203;76678;4729699
9100193687;50536466000184;202305;12520203;74934;5611201
9100193768;50536480000188;202305;11011112;76910;4763604
9100193849;50536566000100;202305;12520203;76910;4729699
9100194063;50536771000176;202305;12520203;75639;4530703
9100194144;50536779000132;202305;12520203;75914;4930202
9100194225;50527291000149;202305;12520203;75370;4754701
9100194306;50527296000171;202305;12520203;75353;4712100
9100194497;50536857000107;202305;12520203;76970;4530703
9100194578;23532076000163;202305;12520203;77690;4313400
9100194659;41355898000106;202305;12520203;78859;5620104
9100194730;50536987000131;202305;12520203;75639;9511800
9100194810;50537068000182;202305;12520203;75353;4751201
9100194900;50535538000179;202305;12520203;76678;6209100
9100195035;45506743000176;202305;12520203;77771;4789004
9100195116;45959220000347;202305;12520203;55271;4789099
9100195205;03484432000103;202305;11011112;76678;4530702
9100195388;50537209000167;202305;12520203;75353;4761001
9100195469;10868323000155;202305;11011112;75353;4930202
9100195540;50537534000120;202305;12520203;75353;4213800
9100195620;36274977000225;202305;12520203;77771;4784900
9100195701;50537698000157;202305;11011112;74934;4930202
9100195892;50537932000146;202305;11011112;76937;1062700
9100195973;50537953000161;202305;12520203;74934;3101200
9100196007;46844421000108;202305;12533999;75353;1412602
9100196198;19586952000167;202305;12533999;75353;5620104
9100196279;26244925000171;202305;12533999;79375;4722901
9100196350;46557970000193;202305;12533999;76678;5611203
9100196430;40889817000187;202305;12533999;74934;4751201
9100196511;50071498000151;202305;12533999;75639;4713002
9100196600;40332114000153;202305;12533999;74934;4520001
9100196783;49597554000107;202305;12533999;75353;4330499
9100196864;30199602000180;202305;12533999;75353;4761003
9100196945;40498640000198;202305;12533999;76678;1749400
9100197089;49892931000130;202305;12533999;77453;4930202
9100197160;49210413000190;202305;12533999;76910;4752100
9100197240;45275199000107;202305;12533999;78239;4712100
9100197321;49945374000179;202305;12533999;74934;4781400
9100197402;50527054000188;202305;12533999;74713;2532201
9100197593;50010937000116;202305;12533999;75639;4721104
9100197674;45584286000138;202305;12533999;08702;8130300
9100197755;11709105000130;202305;12520203;75353;5620103
9100197836;47053476000154;202305;12533999;75353;5611201
9100197917;33189776000150;202305;12533999;76775;9601701
9100198050;43686979000106;202305;12533999;75353;1091102
9100198131;49351861000103;202305;12533999;08648;4729699
9100198212;42783871000179;202305;12533999;75353;5611201
9100198301;33813609000139;202305;12533999;74071;1813001
9100198484;47240034000117;202305;12533999;76910;4759899
9100198565;50530784000138;202305;11011112;74357;4744001
9100198646;48825845000142;202305;12533999;76910;4763601
9100198727;50484118000100;202305;12533999;74179;3299006
9100198808;41286007000107;202305;12533999;74713;4742300
9100198999;23205849000105;202305;12533999;54534;1340599
9100199022;50538309000108;202305;12520203;78158;4930202
9100199103;48715713000168;202305;11011112;75353;6810202
9100199294;50538346000116;202305;11011112;54534;4744001
9100199375;46766917000100;202305;12533999;75353;3101200
9100199456;48451176000196;202305;12533999;74357;8599605
9100199537;50521614000197;202305;12533999;75639;4723700
9100199618;15312322000143;202305;11011112;75655;4772500
9100199707;21842408000180;202305;12533999;75353;4781400
9100199880;50539919000126;202305;11011112;74934;2832100
9100199960;50540266000103;202305;12520203;75353;4781400
9100200055;49221881000160;202305;12520203;75558;4789099
9100200136;47343013000127;202305;12533999;74357;4530703
9100200217;43353807000110;202305;12533999;75914;4789001
9100200306;47813527000107;202305;12533999;75353;3240099
9100200489;50540671000113;202305;11011112;74934;4639701
9100200560;27025580000128;202305;12520203;77518;4530703
9100200721;50540900000108;202305;12520203;75272;4774100
9100200802;50540959000198;202305;12520203;75418;5611205
9100200993;50540997000140;202305;12520203;74179;4781400
9100201027;50541000000177;202305;11011112;77313;4763601
9100201108;38076269000124;202305;12520203;77658;4741500
9100201299;50541024000126;202305;11011112;79278;4541206
9100201370;50541025000170;202305;12520203;74276;4646001
9100201450;41034486000166;202305;12520203;78212;4681805
9100201531;50541068000156;202305;12520203;74055;0724301
9100201612;17639936000160;202305;12520203;78999;3839499
9100201701;76897560000152;202305;11011112;77518;0115600
9100201884;50541170000151;202305;12520203;76678;4754702
9100201965;50541187000109;202305;12520203;74934;4930202
9100202007;50541332000151;202305;12520203;76678;4511102
9100202180;32173022000140;202305;11011112;75655;6209100
9100202260;50541435000111;202305;12520203;75230;4330499
9100202341;50541496000189;202305;11011112;74276;4930202
9100202422;47927407000122;202305;12520203;79359;4784900
9100202503;50541569000132;202305;12520203;77771;4292801
9100202694;50541638000108;202305;12520203;74950;4632001
9100202775;50541702000150;202305;11011112;75698;5812301
9100202856;05969505000182;202305;12520203;76350;3101200
9100202937;50541749000114;202305;12520203;78093;2330301
9100203070;50541774000106;202305;11011112;77453;4744001
9100203151;50541915000182;202305;12520203;75353;4789004
9100203232;04295381000134;202305;11011112;76678;0111399
9100203313;50541999000154;202305;12520203;75353;5611201
9100203402;78126745000199;202305;12520203;74179;4712100
9100203585;50542036000175;202305;12520203;76910;4661300
9100203666;50542052000168;202305;12520203;75655;4685100
9100203747;50542144000148;202305;11011112;74250;4623109
9100203828;45079139000291;202305;11011112;55298;4930202
9100203909;37794197000198;202305;12520203;78255;5611203
9100204042;50396611000179;202305;11011112;08680;2093200
9100204123;50542585000140;202305;12520203;77453;5611203
9100204204;15001896000109;202305;11011112;78239;4781400
9100204395;09164157000127;202305;11011112;76678;5611203
9100204476;50542782000169;202305;12520203;75353;4729699
9100204557;36737483000230;202305;11011112;76074;4683400
9100204638;50543007000128;202305;12520203;75353;4781400
9100204719;16988709000187;202305;12520203;74934;2539001
9100204808;50543109000143;202305;12520203;77771;4781400
9100204980;42591085000170;202305;12520203;77771;4661300
9100205014;50543138000105;202305;12520203;78859;1111902
9100205103;48930658000129;202305;12520203;77690;4930202
9100205286;36982103000141;202305;12520203;74713;3101200
9100205367;26289997000135;202305;12520203;78590;4683400
9100205448;50543163000199;202305;12520203;74950;4789004
9100205529;27101691000176;202305;12520203;76570;9511800
9100205600;50543332000190;202305;12520203;74713;4530703
9100205790;50543387000109;202305;12520203;74934;4930202
9100205871;50543395000147;202305;11011112;08427;5620102
9100205952;37953244000107;202305;12520203;77992;4761001
9100206096;28917456000130;202305;12520203;76678;3101200
9100206177;31614426000169;202305;12520203;77771;4530703
9100206258;50542404000185;202305;12520203;75639;4744099
9100206339;50543698000160;202305;12520203;75353;4723700
9100206410;15767057000198;202305;11011112;75353;4781400
9100206509;50543817000184;202305;11011112;76910;5611205
9100206681;22694649000192;202305;12533999;74357;3299099
9100206762;48350652000182;202305;12520203;99830;4930203
9100206843;50543913000122;202305;12520203;76678;4772500
9100206924;43293733000174;202305;12520203;74934;5611201
9100207068;80344468000132;202305;11011112;75353;4622200
9100207149;27384754000149;202305;11011112;79014;1623400
9100207220;41723146000142;202305;12520203;78875;2539001
9100207300;45891225000113;202305;12520203;75353;4530703
9100207491;50544856000104;202305;12520203;75353;4772500
9100207572;50544897000192;202305;12520203;74675;4930202
9100207653;50545031000104;202305;11011112;54534;4771704
9100207734;16880152000328;202305;11011112;78859;4930202
9100207815;42714901000195;202305;12520203;75353;5611204
9100207904;45151480000120;202305;12520203;77518;8020001
9100208030;34803788000196;202305;12520203;77658;4924800
9100208110;50545500000187;202305;12520203;77771;4530701
9100208200;50545646000122;202305;12520203;76872;4930202
9100208382;28019703000261;202305;12520203;76350;4724500
9100208463;16811286000125;202305;12520203;75353;4321500
9100208544;42046715000125;202305;11011112;75353;4761001
9100208625;37606908000404;202305;12520203;75175;4754701
9100208706;04657554000117;202305;11011112;77771;0115600
9100208897;50546131000147;202305;12520203;74250;4771701
9100208978;50546230000129;202305;12520203;78859;4687703
9100209001;50546275000101;202305;12520203;74497;4781400
9100209192;32431625000102;202305;11011112;79111;4761001
9100209273;50324238000221;202305;11011112;79839;4930202
9100209354;48746743000131;202305;12533999;79154;4530704
9100209435;50546834000175;202305;12520203;78859;4732600
9100209516;19969418000130;202305;12533999;79650;1412602
9100209605;48317786000100;202305;12533999;76910;4744099
9100209788;50348131000485;202305;11011112;76538;4930202
9100209869;33042430000125;202305;12520203;76678;4661300
9100209940;50547271000130;202305;12520203;78875;4712100
9100210018;50547283000164;202305;12520203;75353;5811500
9100210107;50547387000179;202305;12520203;75353;4541206
9100210280;50547597000167;202305;12520203;74195;4713002
9100210360;50547767000103;202305;12520203;74950;4712100
9100210441;50547837000123;202305;12520203;74934;6209100
9100210522;32626710000118;202305;12520203;74934;4782201
9100210603;50548084000170;202305;12520203;74934;4754701
9100210794;50548126000173;202305;11011112;76830;5620101
9100210875;50548161000192;202305;11011112;76171;4211101
9100210956;50548194000132;202305;12520203;75353;4120400
9100211090;50548233000100;202305;12520203;77399;4781400
9100211251;50548385000102;202305;12520203;75353;4723700
9100211332;50548560000153;202305;12520203;74691;4761001
9100211502;50548656000111;202305;12520203;75655;4530703
9100211685;50548723000106;202305;12520203;79359;4772500
9100211766;43967347000110;202305;12520203;79278;2651500
9100211847;65651788001890;202305;11011112;77771;4683400
9100211928;39328311000110;202305;11011112;75353;4930203
9100212061;47402663000449;202305;12520203;75639;4752100
9100212142;50549123000154;202305;12520203;75353;4530703
9100212223;21796252000149;202305;12520203;74934;4930203
9100212304;50549497000170;202305;12520203;54534;4930202
9100212495;50549515000113;202305;12520203;54534;4789005
9100212576;44170664000174;202305;12520203;74276;4729699
9100212657;50549788000168;202305;12520203;99830;4511102
9100212738;42326042000167;202305;12520203;78859;4930202
9100212819;50549886000103;202305;12520203;78891;4729699
9100212908;50549978000185;202305;12520203;75353;5611205
9100213033;08730945000332;202305;11011112;75655;4724500
9100213114;97316293000900;202305;13060203;75353;4639701
9100213203;40735064000155;202305;12520203;74896;4645101
9100213467;07269299000395;202305;12520203;76490;4781400
9100213548;50550253000107;202305;12520203;99694;4635401
9100213629;30371945000180;202305;11011112;79278;4930202
9100213700;50550272000133;202305;12520203;77771;4292801
9100213890;50550304000109;202305;12520203;78050;4763604
9100213971;43775145000177;202305;11011112;78875;1011201
9100214005;11378127000165;202305;12520203;76775;4753900
9100214196;50550923000195;202305;11011112;75353;4639701
9100214277;50550929000162;202305;12520203;74250;4757100
9100214358;50550950000168;202305;12520203;79359;4781400
9100214439;50550926000129;202305;12520203;79332;0810099
9100214510;50550966000170;202305;11011112;54534;4530703
9100214609;33553997000166;202305;12520203;76678;4763602
9100214781;50551111000164;202305;12520203;75035;4930202
9100214862;50551113000153;202305;12520203;79030;4771701
9100214943;50551136000168;202305;12520203;75353;1112700
9100215087;50551214000124;202305;11011112;77496;4687702
9100215168;09044731000103;202305;11011112;75353;5320201
